sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,28.22954416889845,0.9134317336592466,0.0014703836059197783,0.022909976541996002,0.35,0.9,100,1e-07,0.0046415888336127,True
1,28.357613901987122,0.8857336717670239,0.0014578388072550297,0.030414538457989693,0.35,0.9,100,1e-07,0.0464158883361277,True
2,31.075394198654035,0.949885012241709,0.0007277109543792903,0.01675834134221077,0.35,0.9,100,1e-07,0.001,True
3,30.270976060531186,0.9076512542287016,0.0008675001445226371,0.021405745297670364,0.35,0.9,100,1e-07,0.01,True
4,28.324448597093173,0.9433700675673407,0.0014494680799543858,0.020677903667092323,0.35,0.9,100,1e-07,0.0046415888336127,True
5,33.894091221418,0.9501452788910506,0.0003772743511945009,0.017680998891592026,0.35,0.9,100,1e-07,0.0046415888336127,True
6,27.350800715281274,0.9148150465236852,0.0015063006430864334,0.026685941964387894,0.35,0.9,100,1e-07,0.0021544346900318,True
7,37.01958210825682,0.9713376111536449,0.00019663195416796952,0.010156804695725441,0.35,0.9,100,1e-07,0.01,True
8,26.64465282690067,0.8841333739777645,0.002146991202607751,0.023440390825271606,0.35,0.9,100,1e-07,0.0046415888336127,True
9,18.63978681120364,0.6923769116522263,0.013487333431839943,0.04020484909415245,0.35,0.9,100,1e-07,0.0215443469003188,True
10,25.52832374068808,0.9298979514369777,0.0027672010473906994,0.03882330656051636,0.35,0.9,100,1e-07,0.01,True
11,32.36351041762466,0.9240521218077932,0.0005794483586214483,0.021856438368558884,0.35,0.9,100,1e-07,0.1,True
12,28.368972087451088,0.9381836711460776,0.0014458950608968735,0.01807042583823204,0.35,0.9,100,1e-07,0.01,True
13,25.245407987385885,0.8727372872659511,0.0029795945156365633,0.027428213506937027,0.35,0.9,100,1e-07,0.0215443469003188,True
14,33.39359522408484,0.941702884694002,0.0004571728059090674,0.02234792523086071,0.35,0.9,100,1e-07,0.0021544346900318,True
15,37.74904929013378,0.9628748378886527,0.00016764398606028408,0.014015048742294312,0.35,0.9,100,1e-07,0.01,True
16,36.48725410255304,0.9698419485729423,0.00022379244910553098,0.018523305654525757,0.35,0.9,100,1e-07,0.0464158883361277,True
17,33.861239782793,0.9552770097912034,0.0004105987318325788,0.019724279642105103,0.35,0.9,100,1e-07,0.0464158883361277,True
18,29.674212744489505,0.9230455580033877,0.001040204195305705,0.02346673235297203,0.35,0.9,100,1e-07,0.01,True
19,33.336083741308244,0.9536096034312027,0.00044840684859082103,0.020437823608517647,0.35,0.9,100,1e-07,0.0046415888336127,True
20,26.23970287348836,0.8082824813367095,0.00203389092348516,0.04136952757835388,0.35,0.9,100,1e-07,0.01,True
21,37.63109926208379,0.983133278671802,0.00017235272389370948,0.012832066975533962,0.35,0.9,100,1e-07,0.0464158883361277,True
22,29.32136367171235,0.9280712935915918,0.0011468968586996198,0.03496704623103142,0.35,0.9,100,1e-07,0.0021544346900318,True
23,32.16782391197321,0.9159893147547424,0.0006058536237105727,0.023385092616081238,0.35,0.9,100,1e-07,0.0464158883361277,True
24,29.833381018228266,0.9203587063771775,0.0010348398936912417,0.02719057723879814,0.35,0.9,100,1e-07,0.001,True
