sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,30.077121094457148,0.9243166534935573,0.0009608885156922042,0.022044014185667038,0.5,0.6,200
1,31.61143844152854,0.911983960853088,0.0006891710800118744,0.018917281180620193,0.5,0.6,200
2,30.07864706080648,0.9667982354368996,0.0009154478902928531,0.017480039969086647,0.5,0.6,200
3,34.63409864786958,0.9811983800524897,0.00031765614403411746,0.013780534267425537,0.5,0.6,200
4,30.462034353191832,0.971519503738612,0.0008860334055498242,0.01687544584274292,0.5,0.6,200
5,32.64388103845305,0.9661468805435764,0.0005031278124079108,0.017293430864810944,0.5,0.6,200
6,34.25661381199171,0.9871360562103575,0.0003071357496082783,0.013849001377820969,0.5,0.6,200
7,33.16617178498046,0.9548785386624351,0.00047752392129041255,0.014089327305555344,0.5,0.6,200
8,30.839222817691684,0.933818813801673,0.0008172843954525888,0.018010355532169342,0.5,0.6,200
9,34.19132608582687,0.9646123727347213,0.00037564028752967715,0.017787383869290352,0.5,0.6,200
