sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.700237027007343,0.8972981127580413,0.0026324575301259756,0.021658077836036682,0.07,0.6,400,True
1,21.903318778626822,0.8236617271376819,0.006443754769861698,0.032271262258291245,0.07,0.6,400,True
2,29.464877134801853,0.9243717513800614,0.0010544128017500043,0.016234945505857468,0.07,0.6,400,True
3,31.064192911073597,0.9166804501023701,0.000722682976629585,0.0244987104088068,0.07,0.6,400,True
4,29.458272670671484,0.9567561431319844,0.0011164165334776044,0.018750743940472603,0.07,0.6,400,True
5,26.317480982253407,0.9011322969808152,0.002159326570108533,0.02569541335105896,0.07,0.6,400,True
6,23.745265498314595,0.8667143196389184,0.0034551359713077545,0.03315950930118561,0.07,0.6,400,True
7,36.75845154362082,0.9691991254118328,0.00020881762611679733,0.013438301160931587,0.07,0.6,400,True
8,22.818536980252237,0.8336215943712703,0.005181336309760809,0.027399929240345955,0.07,0.6,400,True
9,18.552653400618265,0.6922175532665946,0.01376066543161869,0.042094435542821884,0.07,0.6,400,True
