sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,22.239660982131767,0.865980175993653,0.005840082187205553,0.014794464223086834,0.7,0.9,200,0.01,0.0215443469003188,True
1,22.45800696488789,0.823411862185692,0.005671137943863869,0.0158383846282959,0.7,0.9,200,0.01,0.0215443469003188,True
2,-319.3324405167795,0.48489735173244103,7.993599341735198e+31,7898449152311296.0,0.7,0.9,200,0.01,0.0001,True
3,25.059188370470427,0.7974179623114743,0.0028803697787225246,0.021209293976426125,0.7,0.9,200,0.01,0.0021544346900318,True
4,27.998159614387905,0.9210379987213111,0.001562562887556851,0.012822162359952927,0.7,0.9,200,0.01,0.0021544346900318,True
5,26.620399286022373,0.9006966884590116,0.0020138469990342855,0.009446247480809689,0.7,0.9,200,0.01,0.0046415888336127,True
6,28.456823550984357,0.9086464894752876,0.0011676410213112831,0.011132369749248028,0.7,0.9,200,0.01,0.0021544346900318,True
7,17.49226256855264,0.7366843729390944,0.01763542927801609,0.008410676382482052,0.7,0.9,200,0.01,0.0021544346900318,True
8,27.20021682473594,0.8889111415704114,0.0018891820218414068,0.007748899515718222,0.7,0.9,200,0.01,0.01,True
9,18.55629313475077,0.7396425023444657,0.0137491375207901,0.013232880271971226,0.7,0.9,200,0.01,0.0215443469003188,True
