sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,22.771342602657192,0.8309611864115122,0.005167147610336542,0.025052674114704132,0.35,0.4,500,True
1,22.151229170177338,0.819946131926677,0.006086224690079689,0.03510155528783798,0.35,0.4,500,True
2,28.00632150271095,0.901964749907384,0.001475251978263259,0.016153786331415176,0.35,0.4,500,True
3,29.252425901382885,0.887647944754225,0.0010967926355078816,0.027205228805541992,0.35,0.4,500,True
4,28.1921986272214,0.9293969153312215,0.0014942856505513191,0.0216121394187212,0.35,0.4,500,True
5,24.498070703398124,0.8562977625354087,0.003282912541180849,0.029773706570267677,0.35,0.4,500,True
6,22.525158398829205,0.8198252301920259,0.00457589328289032,0.03645749017596245,0.35,0.4,500,True
7,25.709433691795525,0.8871478824285162,0.0026586975436657667,0.01596083864569664,0.35,0.4,500,True
8,22.12298032920087,0.8099596044795936,0.006081314757466316,0.0320403166115284,0.35,0.4,500,True
9,18.4150518750526,0.6793023966660393,0.014203637838363647,0.04665161669254303,0.35,0.4,500,True
