sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,30.294947899493568,0.8552237325434461,0.0009138823952525854,0.042727481573820114,0.25,0.4,300
1,36.82426300061089,0.9472139468503072,0.00020751265401486307,0.033203911036252975,0.25,0.4,300
2,30.751072554029836,0.8054817732446611,0.0007841354236006737,0.0370594747364521,0.25,0.4,300
3,36.96058033853952,0.9178027630359765,0.00018591272237244993,0.03451851010322571,0.25,0.4,300
4,23.10837104662439,0.744257297852462,0.00481744110584259,0.04238750413060188,0.25,0.4,300
5,32.15045751237245,0.878854258162795,0.0005636644782498479,0.03851505368947983,0.25,0.4,300
6,34.296857344793345,0.9027953677040874,0.00030430284095928073,0.03787747025489807,0.25,0.4,300
7,31.8191158360248,0.8381524419304371,0.0006511794636026025,0.03353172540664673,0.25,0.4,300
8,36.30395445227564,0.9237373015690514,0.00023222024901770055,0.03540976345539093,0.25,0.4,300
9,33.16185291236386,0.9138234663673968,0.00047612335765734315,0.04302220046520233,0.25,0.4,300
