sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,22.408743194017827,0.41377608961583345,0.00561708165332675,0.13443481922149658,0.25,0.2,100
1,26.81812840352574,0.6331134061295428,0.0020780598279088736,0.09583206474781036,0.25,0.2,100
2,23.525156150905918,0.31721348174351577,0.004139832220971584,0.11253732442855835,0.25,0.2,100
3,25.020401078525033,0.4707613478645863,0.0029062102548778057,0.10811805725097656,0.25,0.2,100
4,20.018434225048818,0.3621412823419123,0.009813186712563038,0.10598725080490112,0.25,0.2,100
5,24.070708429282117,0.46943899683084367,0.0036223928909748793,0.1094040721654892,0.25,0.2,100
6,23.49928201877045,0.41505190518400586,0.0036564827896654606,0.11536842584609985,0.25,0.2,100
7,23.457092098060542,0.3744709276052632,0.004465839359909296,0.11095262318849564,0.25,0.2,100
8,26.18409713784404,0.542498514932144,0.0023871834855526686,0.10017219930887222,0.25,0.2,100
9,24.506441464542988,0.5493971442177092,0.0034934990108013153,0.1127246618270874,0.25,0.2,100
