sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,30.017541110096708,0.8867842735548699,0.0009741614339873195,0.035034243017435074,0.25,0.6,100
1,37.159742100338434,0.9672021681002665,0.00019208643061574548,0.027621647343039513,0.25,0.6,100
2,30.770124569894346,0.8421679612891162,0.0007807030342519283,0.02874276228249073,0.25,0.6,100
3,38.17219021009344,0.9467582604910321,0.0001406527153449133,0.028300153091549873,0.25,0.6,100
4,22.54400127891897,0.7654441227511454,0.005485969595611095,0.034804437309503555,0.25,0.6,100
5,32.551579338461295,0.9182820367627806,0.0005139352870173752,0.030101796612143517,0.25,0.6,100
6,34.39484326443462,0.9429297808892217,0.0002975140232592821,0.030229702591896057,0.25,0.6,100
7,31.400139806554975,0.8587720225631452,0.0007171307224780321,0.02758019231259823,0.25,0.6,100
8,37.709278251982376,0.9557944873445913,0.00016802259779069573,0.028895409777760506,0.25,0.6,100
9,33.9839579672247,0.9497565244342766,0.00039401158574037254,0.034201379865407944,0.25,0.6,100
