sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.76130732718444,0.5011157584902376,0.02595698833465576,0.06026575714349747,0.35,0.6,300,False
1,18.641913999372242,0.6974169906861677,0.0136546166613698,0.06177004054188728,0.35,0.6,300,False
2,25.6748827311596,0.7557581902181386,0.002523539587855339,0.03455789387226105,0.35,0.6,300,False
3,28.187033878933086,0.8534628224839774,0.0014017279027029872,0.050643615424633026,0.35,0.6,300,False
4,19.696642941163972,0.6366607552157355,0.010567912831902504,0.07004983723163605,0.35,0.6,300,False
5,19.821030177424618,0.6618570688370626,0.009637478739023209,0.0481950119137764,0.35,0.6,300,False
6,19.884542762719036,0.637563852207508,0.008404995314776897,0.05549776926636696,0.35,0.6,300,False
7,25.988351933429627,0.7717118132796996,0.0024933149106800556,0.0393097810447216,0.35,0.6,300,False
8,19.024449918925725,0.6369587858731333,0.012412249110639095,0.05840035900473595,0.35,0.6,300,False
9,19.307027905793166,0.7506970978275229,0.01156650111079216,0.06664882600307465,0.35,0.6,300,False
