sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,35.842066176656175,0.970084998091554,0.00025478770839981735,0.017729511484503746,0.35,0.9,100,9.999999999999999e-06,0.0215443469003188,True
1,32.2345910653914,0.9343923602572289,0.0005970515194348991,0.023934636265039444,0.35,0.9,100,9.999999999999999e-06,0.0215443469003188,True
2,-3.424592793853501,0.8104269816008939,2.050962448120117,1.0612763166427612,0.35,0.9,100,9.999999999999999e-06,0.0001,True
3,33.80710649592278,0.9365402547675267,0.00038428770494647324,0.008138752542436123,0.35,0.9,100,9.999999999999999e-06,0.0046415888336127,True
4,31.275047169180144,0.9451421595133372,0.0007347655482590199,0.013249960727989674,0.35,0.9,100,9.999999999999999e-06,0.0021544346900318,True
5,35.11856129857142,0.9523559391452432,0.00028458386077545583,0.006975266151130199,0.35,0.9,100,9.999999999999999e-06,0.01,True
6,30.889954233718807,0.9525229079866064,0.0006668010610155761,0.010563686490058899,0.35,0.9,100,9.999999999999999e-06,0.0021544346900318,True
7,39.244570407776955,0.9777794940891158,0.00011780270870076492,0.005295037757605314,0.35,0.9,100,9.999999999999999e-06,0.0021544346900318,True
8,29.438619200577474,0.9189789304307925,0.0011283232597634196,0.013931253924965858,0.35,0.9,100,9.999999999999999e-06,0.0215443469003188,True
9,20.401364364917768,0.7763712294251242,0.008990178816020489,0.031112398952245712,0.35,0.9,100,9.999999999999999e-06,0.0215443469003188,True
