sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.518688670103817,0.44803814941811865,0.027448346838355064,0.07020251452922821,0.05,0.4,25,False
1,18.400213595814165,0.68340366231286,0.014436089433729649,0.06856566667556763,0.05,0.4,25,False
2,25.354668351632586,0.7183304859947133,0.002716636285185814,0.038877494633197784,0.05,0.4,25,False
3,27.47232704975903,0.8277284455166911,0.0016524732345715165,0.05736914277076721,0.05,0.4,25,False
4,19.5817992228392,0.617026594961235,0.01085109543055296,0.07197710871696472,0.05,0.4,25,False
5,19.884039042427514,0.6453497142952435,0.009498663246631622,0.05639689415693283,0.05,0.4,25,False
6,20.028598974714242,0.6205969217340104,0.008130772970616817,0.059800442308187485,0.05,0.4,25,False
7,25.57915038533519,0.7404885623434422,0.002739663701504469,0.04783971235156059,0.05,0.4,25,False
8,19.1494618013917,0.6389960519964898,0.012060056440532207,0.0649631917476654,0.05,0.4,25,False
9,19.322371405342427,0.7357302306382004,0.011525709182024002,0.07295366376638412,0.05,0.4,25,False
