sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.65660286470441,0.8476002948312762,0.0033475321251899004,0.02962912991642952,0.25,1.4,300,True
1,21.66264325310088,0.8051983791987831,0.006810932420194149,0.033541448414325714,0.25,1.4,300,True
2,27.757860505497455,0.9026550714954829,0.0015621123602613807,0.023402608931064606,0.25,1.4,300,True
3,28.31840059603705,0.8809526857441354,0.0013599628582596779,0.027417005971074104,0.25,1.4,300,True
4,28.34926940814301,0.9460631680470133,0.0014412077143788338,0.026498783379793167,0.25,1.4,300,True
5,26.21585924372166,0.8886003773544734,0.0022104487288743258,0.029223354533314705,0.25,1.4,300,True
6,23.04536428490996,0.8346748638686118,0.004059338476508856,0.04060093313455582,0.25,1.4,300,True
7,32.999763117901864,0.9555176914783946,0.0004961763042956591,0.01791767030954361,0.25,1.4,300,True
8,23.607020408406516,0.8321459477592424,0.0043210918083786964,0.029208146035671234,0.25,1.4,300,True
9,18.23527134303849,0.6427091790106815,0.014803950674831867,0.05155341699719429,0.25,1.4,300,True
