sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,34.70963970674132,0.9695589043761308,0.00033069003256969154,0.011069204658269882,0.1,0.8,200
1,43.209480924469865,0.9933694680562576,4.770048690261319e-05,0.007926777936518192,0.1,0.8,200
2,36.69358081092898,0.977038521100493,0.00019959067867603153,0.008355462923645973,0.1,0.8,200
3,47.06627412580651,0.9956737477928246,1.8144277419196442e-05,0.0064973169937729836,0.1,0.8,200
4,26.30862048047671,0.9079808769026777,0.002305639674887061,0.013408035039901733,0.1,0.8,200
5,39.42370320260166,0.9830610250094973,0.00010560782538959756,0.007393454201519489,0.1,0.8,200
6,42.469405375581964,0.9944543221540618,4.635015648091212e-05,0.008969367481768131,0.1,0.8,200
7,38.68226128713705,0.9663378949151197,0.00013408686209004372,0.006388634443283081,0.1,0.8,200
8,38.33156916683405,0.9834126609120944,0.00014559236296918243,0.009410095401108265,0.1,0.8,200
9,39.357752980198825,0.9876968664404532,0.00011432191240601242,0.012638993561267853,0.1,0.8,200
