sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.758680760515082,0.4543185100432117,0.025972694158554077,0.0727597028017044,0.07,0.2,100,False
1,18.672724514495197,0.6843043767437564,0.013558088801801205,0.07198865711688995,0.07,0.2,100,False
2,25.319883774931213,0.7087582262385462,0.002738482318818569,0.04241219162940979,0.07,0.2,100,False
3,26.866863491126303,0.8048639757483256,0.001899681519716978,0.059975847601890564,0.07,0.2,100,False
4,19.355570680074695,0.6018770948977542,0.011431321501731873,0.07422437518835068,0.07,0.2,100,False
5,19.792672229594263,0.6228787511407774,0.009700612165033817,0.0577855184674263,0.07,0.2,100,False
6,19.62792061811029,0.5920299214426399,0.008916608057916164,0.06397532671689987,0.07,0.2,100,False
7,25.703158432279047,0.7242346417199209,0.0026625420432537794,0.04996958747506142,0.07,0.2,100,False
8,19.193981967286526,0.6397653331341147,0.01193705853074789,0.06633938103914261,0.07,0.2,100,False
9,19.18662867561352,0.7080045420658224,0.011891644448041916,0.07576590031385422,0.07,0.2,100,False
