sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,36.12921745005692,0.9776156771816582,0.00023848626005928963,0.016570409759879112,0.25,0.6,400
1,33.19571853220999,0.9235861226301199,0.00047851886483840644,0.013223613612353802,0.25,0.6,400
2,33.87676643921338,0.9835011519730029,0.00038178754039108753,0.012458198703825474,0.25,0.6,400
3,38.29710176488113,0.9886068439243748,0.0001366648793919012,0.009708474390208721,0.25,0.6,400
4,33.94210790156779,0.9803831175784701,0.0003975966537836939,0.011111444793641567,0.25,0.6,400
5,39.794254812944686,0.9862593460378263,9.69707834883593e-05,0.010853870771825314,0.25,0.6,400
6,36.7131908535947,0.9919284951668406,0.00017445067351218313,0.009932654909789562,0.25,0.6,400
7,36.15955822447572,0.9683212327422003,0.00023969363246578723,0.00869035441428423,0.25,0.6,400
8,34.842575614664625,0.9756978179402149,0.00032511568861082196,0.013264893554151058,0.25,0.6,400
9,38.10732708246633,0.9782509784703407,0.00015246568364091218,0.013420607894659042,0.25,0.6,400
