sample_idx,psnr,ssim,mse,post_std_mean,alpha,sigma_used
0,29.947428833338833,0.9195432504803621,2217.787353515625,34.317447662353516,1674.8983154296875,0.3756449621220155
1,31.10192803745464,0.908862848011671,575.4747924804688,24.45412254333496,1365.8778076171875,0.24989224052219308
2,29.20865839918136,0.9353815197974196,3036.566162109375,23.102741241455078,1112.5340576171875,0.5327642050108412
