sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,33.136415452318545,0.9603499975612905,0.000475054606795311,0.012171843089163303,0.25,1.4,100
1,37.813366225655116,0.9782344945259508,0.0001652472565183416,0.01124014426022768,0.25,1.4,100
2,36.36093569087888,0.972795548792102,0.0002154788962798193,0.011518792249262333,0.25,1.4,100
3,39.503471430516505,0.9871696198995391,0.00010351897799409926,0.00911782868206501,0.25,1.4,100
4,26.939981981642255,0.9236684148944723,0.0019936792086809874,0.013914979994297028,0.25,1.4,100
5,41.12081939610522,0.9919740126013633,7.144707342376933e-05,0.009196572937071323,0.25,1.4,100
6,37.30305273364174,0.9833521142955658,0.000152295280713588,0.011687501333653927,0.25,1.4,100
7,39.110192022232575,0.9639861289530962,0.00012150470138294622,0.008150462061166763,0.25,1.4,100
8,32.4340204504337,0.955631488071076,0.0005661004106514156,0.011422687210142612,0.25,1.4,100
9,38.053943373374814,0.9755259935577834,0.0001543513499200344,0.0139272790402174,0.25,1.4,100
