sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,24.856154596830255,0.8441051480862843,0.003197198733687401,0.0301047395914793,0.7,0.9,200,1e-07,0.0215443469003188,True
1,25.520691189354654,0.8654411141964284,0.0028015722054988146,0.03487655520439148,0.7,0.9,200,1e-07,0.0215443469003188,True
2,28.874671913973778,0.922112177225345,0.0012079004663974047,0.02018282376229763,0.7,0.9,200,1e-07,0.0001,True
3,28.9349404406847,0.8850882398906491,0.0011799756903201342,0.027631646022200584,0.7,0.9,200,1e-07,0.0021544346900318,True
4,28.21387740997163,0.9332813056276187,0.0014868451980873942,0.02525949478149414,0.7,0.9,200,1e-07,0.0021544346900318,True
5,27.74171155567652,0.8967420195637346,0.0015555904246866703,0.027150293812155724,0.7,0.9,200,1e-07,0.0046415888336127,True
6,23.72100690744579,0.8424708414347665,0.0034744900185614824,0.03794439136981964,0.7,0.9,200,1e-07,0.0021544346900318,True
7,33.36989392244347,0.9478236710262495,0.00045564115862362087,0.016636772081255913,0.7,0.9,200,1e-07,0.0021544346900318,True
8,24.410109706690186,0.852306657285207,0.0035915717016905546,0.027932651340961456,0.7,0.9,200,1e-07,0.01,True
9,18.324932305145968,0.6630810147626623,0.014501454308629036,0.04677535593509674,0.7,0.9,200,1e-07,0.0215443469003188,True
