sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,30.656657568953808,0.9364745190561248,0.0008408515132032335,0.0198313370347023,0.5,1.4,500
1,30.8818600972438,0.9279170291665538,0.0008152388618327677,0.021624047309160233,0.5,1.4,500
2,31.805348957229022,0.9111244468973763,0.0006151251145638525,0.01881835237145424,0.5,1.4,500
3,32.898126930953445,0.965156912542226,0.00047375570284202695,0.016965776681900024,0.5,1.4,500
4,25.232465228184694,0.8981222777124744,0.002953976159915328,0.022385019809007645,0.5,1.4,500
5,35.89104592751446,0.9831800229993521,0.00023821101058274508,0.01611899770796299,0.5,1.4,500
6,32.643051600755456,0.9639494298381579,0.0004453347355592996,0.01882474683225155,0.5,1.4,500
7,35.486458056054666,0.9201699979987737,0.0002798765490297228,0.015015590004622936,0.5,1.4,500
8,30.187244488503286,0.9402192087365377,0.0009496663114987314,0.01751822605729103,0.5,1.4,500
9,30.42317964499768,0.9179531952214376,0.0008945133304223418,0.027325036004185677,0.5,1.4,500
