sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,26.00803467465108,0.8985933630625383,0.0024523453321307898,0.022048160433769226,0.07,0.8,200,True
1,21.824447793945815,0.820520887368573,0.0065618474036455154,0.03098737820982933,0.07,0.8,200,True
2,29.305330100847037,0.9219486325473084,0.00109386898111552,0.01726180501282215,0.07,0.8,200,True
3,31.197958728397886,0.9187074349952864,0.0007007631356827915,0.024221014231443405,0.07,0.8,200,True
4,29.39956882627069,0.9585532170900127,0.001131609664298594,0.019869808107614517,0.07,0.8,200,True
5,26.714160828900525,0.9062522221303769,0.0019708352629095316,0.025794407352805138,0.07,0.8,200,True
6,23.65655512469154,0.8636028809522236,0.0035264373291283846,0.034268949180841446,0.07,0.8,200,True
7,36.57904428627992,0.9725106774961001,0.00021762453252449632,0.014204769395291805,0.07,0.8,200,True
8,23.300386167072226,0.8449107975467378,0.004637211095541716,0.026423076167702675,0.07,0.8,200,True
9,18.661046180461348,0.6962193491851946,0.013421472162008286,0.042718544602394104,0.07,0.8,200,True
