sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.368675505749383,0.4660075340079078,0.02841302938759327,0.0668037086725235,0.5,0.6,50,False
1,17.178851572445915,0.6105206634635342,0.019124308601021767,0.07681840658187866,0.5,0.6,50,False
2,24.534346714715017,0.6630103964863339,0.0032814338337630033,0.04083320125937462,0.5,0.6,50,False
3,26.175675934898734,0.8127810394296537,0.0022274067159742117,0.05824143812060356,0.5,0.6,50,False
4,18.12832557534954,0.5365633694595028,0.015164251439273357,0.07222586125135422,0.5,0.6,50,False
5,19.21607003969952,0.6147503916905103,0.011077949777245522,0.054942525923252106,0.5,0.6,50,False
6,20.81348037980568,0.6640888419371664,0.006786465644836426,0.0584249272942543,0.5,0.6,50,False
7,23.76863029474167,0.7075102712032294,0.00415670545771718,0.049013882875442505,0.5,0.6,50,False
8,18.686728262278255,0.6048652685898939,0.01341598853468895,0.06440221518278122,0.5,0.6,50,False
9,19.300719309959057,0.7221719949391099,0.011583314277231693,0.07014741003513336,0.5,0.6,50,False
