sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.296833026343908,0.5211133869638517,0.022945726290345192,0.058196261525154114,0.05,0.8,50,False
1,18.454513677834722,0.6966443383411073,0.014256717637181282,0.05806504562497139,0.05,0.8,50,False
2,26.065875770422885,0.7723165897559578,0.0023062732070684433,0.0317181833088398,0.05,0.8,50,False
3,28.335176154606184,0.8691146425396815,0.0013547198614105582,0.04826574772596359,0.05,0.8,50,False
4,19.795768042709476,0.6518890923182554,0.010329438373446465,0.06849628686904907,0.05,0.8,50,False
5,20.0820590115805,0.6857383820190796,0.009075289592146873,0.04864063858985901,0.05,0.8,50,False
6,19.79570626592659,0.6296012426198626,0.008578691631555557,0.05636754631996155,0.05,0.8,50,False
7,25.77571221900888,0.7764705572156206,0.0026184304151684046,0.040352776646614075,0.05,0.8,50,False
8,18.77103493023831,0.6370519286125391,0.01315806433558464,0.0561579130589962,0.05,0.8,50,False
9,19.374332984559356,0.7682731676923872,0.011388629674911499,0.06121246516704559,0.05,0.8,50,False
