sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,31.498751496315897,0.9391433455999575,0.0006926438072696328,0.020009584724903107,0.25,1.0,400
1,34.029135343570616,0.9417116288845384,0.0003949638921767473,0.01588679663836956,0.25,1.0,400
2,31.39011394346205,0.9711607217594551,0.0006768414750695229,0.014870348386466503,0.25,1.0,400
3,36.61789480451796,0.9841911393545484,0.000201176677364856,0.01201145350933075,0.25,1.0,400
4,33.83594758786483,0.9851162446387904,0.00040743540739640594,0.012346100993454456,0.25,1.0,400
5,36.65297400356952,0.9814643455578939,0.0001998798397835344,0.012129392474889755,0.25,1.0,400
6,35.59716102173414,0.9851716014838194,0.00022556702606379986,0.012779565528035164,0.25,1.0,400
7,35.6038424082339,0.9615581246598464,0.000272413162747398,0.008445722050964832,0.25,1.0,400
8,33.698160868186065,0.9670812343972879,0.00042313546873629093,0.01597292535007,0.25,1.0,400
9,33.86451079414278,0.968327252888212,0.0004049987765029073,0.017408858984708786,0.25,1.0,400
