sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,23.395269203208912,0.47014080521272655,0.004475670866668224,0.11300484091043472,1.0,0.6,50
1,27.058392690225965,0.6761398803696451,0.001966217765584588,0.09632150828838348,1.0,0.6,50
2,23.700705661402843,0.3273324814977364,0.00397582957521081,0.10322492569684982,1.0,0.6,50
3,25.15875731765425,0.5163608163602889,0.0028150842990726233,0.10447834432125092,1.0,0.6,50
4,18.43610664187232,0.33597988913771787,0.014126768335700035,0.10753253102302551,1.0,0.6,50
5,22.9629680681672,0.45830557928344917,0.004674870055168867,0.1113198772072792,1.0,0.6,50
6,23.384823416694193,0.45026657633400274,0.003754130331799388,0.10789444297552109,1.0,0.6,50
7,22.71498475652246,0.3763854259966154,0.005298023112118244,0.11101038753986359,1.0,0.6,50
8,25.305151142795527,0.5725387553557065,0.002922674175351858,0.10255473852157593,1.0,0.6,50
9,24.654253149215787,0.5726123234565621,0.003376599168404937,0.10597492754459381,1.0,0.6,50
