sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.383474309502827,0.5304500010070387,0.02249249443411827,0.052384987473487854,0.07,1.4,200,False
1,18.200087113186694,0.6794519871568223,0.015116880647838116,0.05458774045109749,0.07,1.4,200,False
2,26.26277104208947,0.7928360405789927,0.002204048912972212,0.033133365213871,0.07,1.4,200,False
3,28.424692576608464,0.8663252800940133,0.0013270823983475566,0.04901899769902229,0.07,1.4,200,False
4,20.0773321625923,0.6690935532555707,0.00968100130558014,0.0708208754658699,0.07,1.4,200,False
5,20.154622570720818,0.6879277541312957,0.008924916386604309,0.050358857959508896,0.07,1.4,200,False
6,19.65568032100707,0.6162670619956955,0.008859795518219471,0.06041804701089859,0.07,1.4,200,False
7,26.053784442753,0.7826575125948217,0.0024560310412198305,0.04299992695450783,0.07,1.4,200,False
8,18.665989394088555,0.6336173102965283,0.01348020788282156,0.0546092763543129,0.07,1.4,200,False
9,19.39639967260411,0.7468374883301914,0.011330910958349705,0.06471159309148788,0.07,1.4,200,False
