sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,,,,,0.05,200,0.4
1,,,,,0.05,200,0.4
2,,,,,0.05,200,0.4
3,,,,,0.05,200,0.4
4,,,,,0.05,200,0.4
5,,,,,0.05,200,0.4
6,,,,,0.05,200,0.4
7,,,,,0.05,200,0.4
8,,,,,0.05,200,0.4
9,,,,,0.05,200,0.4
