sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.448894626020227,0.46462338778713513,0.02789302170276642,0.06886482983827591,0.35,0.4,200,False
1,18.312032330736024,0.6691079578756223,0.014732200652360916,0.07331155240535736,0.35,0.4,200,False
2,25.135602382772632,0.7065265967535953,0.002857183339074254,0.04161481186747551,0.35,0.4,200,False
3,27.18384652595899,0.8293250611122078,0.0017659664154052734,0.05815340206027031,0.35,0.4,200,False
4,19.187438276825826,0.5898885125277599,0.01188255101442337,0.07564045488834381,0.35,0.4,200,False
5,19.80363585216918,0.6472753674418473,0.00967615470290184,0.05448385328054428,0.35,0.4,200,False
6,20.219952738716643,0.6432649498948956,0.007780301850289106,0.0590907447040081,0.35,0.4,200,False
7,25.627780086114782,0.7452938030252831,0.0027091577649116516,0.04703979194164276,0.35,0.4,200,False
8,19.172371475701485,0.6410817382150482,0.01199660450220108,0.06533592194318771,0.35,0.4,200,False
9,19.346426482711752,0.737034215698637,0.011462045833468437,0.0737873837351799,0.35,0.4,200,False
