sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,36.07788009392427,0.976585390990056,0.00024132207909133285,0.008027438074350357,0.05,1.2,200
1,42.946531241137436,0.9917887193838018,5.0677801482379436e-05,0.0060582407750189304,0.05,1.2,200
2,39.39973311811086,0.9902942822198504,0.00010703479347284883,0.00669088214635849,0.05,1.2,200
3,44.573752218801204,0.9927791466530878,3.22100859193597e-05,0.005007494240999222,0.05,1.2,200
4,28.159859712206455,0.9366573018143943,0.001505454070866108,0.009489837102591991,0.05,1.2,200
5,43.36084845714177,0.9928084871317457,4.2656138248275965e-05,0.005702671594917774,0.05,1.2,200
6,42.565957224080854,0.9932148061669648,4.533107130555436e-05,0.007498616352677345,0.05,1.2,200
7,41.01494634551155,0.9802837211127374,7.836418808437884e-05,0.00447826785966754,0.05,1.2,200
8,35.65059033464117,0.9703875649009204,0.0002699208853300661,0.007535375189036131,0.05,1.2,200
9,41.67370003738392,0.9885380036352343,6.7070999648422e-05,0.008668861351907253,0.05,1.2,200
