sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,32.673873999003774,0.9537640670170263,0.0005284424405544996,0.017559606581926346,0.25,0.6,500
1,40.86776328788369,0.9891127689950114,8.178893767762929e-05,0.013343717902898788,0.25,0.6,500
2,33.70994795273176,0.9417286967960551,0.00039673777064308524,0.013781506568193436,0.25,0.6,500
3,43.2487042012664,0.9901249871134635,4.370153692434542e-05,0.011270797811448574,0.25,0.6,500
4,24.91698881493257,0.8765794924696786,0.003176542231813073,0.0196105744689703,0.25,0.6,500
5,35.9570713148125,0.9654614680299634,0.0002346169058000669,0.013118348084390163,0.25,0.6,500
6,39.97491211970482,0.9902688946855572,8.231907850131392e-05,0.013653439469635487,0.25,0.6,500
7,36.41608946773036,0.9437066435206478,0.00022594531765207648,0.011210271157324314,0.25,0.6,500
8,37.66772427131502,0.9825438682539668,0.00016963797679636627,0.014126094989478588,0.25,0.6,500
9,36.64228817856284,0.9797536359851944,0.00021363675477914512,0.020046714693307877,0.25,0.6,500
