sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,14.65120737294961,0.2839657170247514,0.03351693972945213,0.1151094064116478,0.5,0.4,25,False
1,15.76953511700597,0.3944634986828917,0.026455584913492203,0.14189553260803223,0.5,0.4,25,False
2,22.441750936121572,0.3717962059131629,0.005312797147780657,0.09177364408969879,0.5,0.4,25,False
3,21.749240510384098,0.5267371746608833,0.006172243971377611,0.1137690618634224,0.5,0.4,25,False
4,16.479649090924624,0.3104704352269509,0.022166065871715546,0.11872401088476181,0.5,0.4,25,False
5,17.975949319375758,0.36408384396709076,0.01473911665380001,0.12419669330120087,0.5,0.4,25,False
6,19.964128730846824,0.43331956616504325,0.008252372965216637,0.10745251923799515,0.5,0.4,25,False
7,19.571204901025425,0.34659182674158867,0.01092677004635334,0.13513095676898956,0.5,0.4,25,False
8,17.747008973628603,0.42296406695092353,0.016656916588544846,0.11394849419593811,0.5,0.4,25,False
9,18.160760295263184,0.4289276024966396,0.015060131438076496,0.12616406381130219,0.5,0.4,25,False
