sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,38.27254590671619,0.9796277960018477,0.00014558965631294996,0.013918437995016575,0.07,0.9,25,1e-07,0.0215443469003188,True
1,32.323236809047145,0.952883144012115,0.0005849883309565485,0.022805195301771164,0.07,0.9,25,1e-07,0.0464158883361277,True
2,28.876555442456944,0.9229350742685509,0.0012073767138645053,0.007524948101490736,0.07,0.9,25,1e-07,0.0001,True
3,36.93684684852408,0.9566705280797646,0.00018693147285375744,0.004513629712164402,0.07,0.9,25,1e-07,0.0046415888336127,True
4,32.78531233118429,0.9728718299737779,0.000518946151714772,0.010503011755645275,0.07,0.9,25,1e-07,0.0046415888336127,True
5,37.82210235741807,0.9688210890958061,0.0001527060376247391,0.004666910506784916,0.07,0.9,25,1e-07,0.001,True
6,32.94962795117533,0.9685714647435305,0.0004149816813878715,0.00777482520788908,0.07,0.9,25,1e-07,0.0021544346900318,True
7,42.242260573269455,0.984547086206137,5.907262675464153e-05,0.003809209680184722,0.07,0.9,25,1e-07,0.0004641588833612,True
8,30.819505025408414,0.9270518365036408,0.000821003457531333,0.011905125342309475,0.07,0.9,25,1e-07,0.0021544346900318,True
9,20.934907753502777,0.8037702268831767,0.007950857281684875,0.030307071283459663,0.07,0.9,25,1e-07,0.0215443469003188,True
