sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.07463740172224,0.5002193873248398,0.02415023371577263,0.061328087002038956,0.7,1.2,200,False
1,18.61989122808946,0.6886802238612354,0.01372403372079134,0.058052025735378265,0.7,1.2,200,False
2,25.858476409772457,0.7653988827248623,0.0024190826807171106,0.03787204250693321,0.7,1.2,200,False
3,28.092668423463117,0.8545306949162079,0.001432518707588315,0.05138004571199417,0.7,1.2,200,False
4,19.81790021506896,0.6405012807248365,0.010276931338012218,0.07474768906831741,0.7,1.2,200,False
5,19.884359310845348,0.6493419156251756,0.009497961960732937,0.051958050578832626,0.7,1.2,200,False
6,19.606608364802632,0.6341392699436935,0.008960471488535404,0.06435906141996384,0.7,1.2,200,False
7,25.503326992219076,0.7664729420007259,0.002787915524095297,0.04400263726711273,0.7,1.2,200,False
8,18.565061605449024,0.6021356643503147,0.013797149993479252,0.05829910561442375,0.7,1.2,200,False
9,19.254584885067434,0.7080576324178737,0.011707018129527569,0.07229162007570267,0.7,1.2,200,False
