sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,35.42100477862444,0.8970202835710668,0.0002807272830978036,0.03682355955243111,0.25,0.2,400
1,30.967830846248965,0.815172460868382,0.0007992595783434808,0.03873935341835022,0.25,0.2,400
2,32.59060548052186,0.8936067289596864,0.0005133787053637207,0.03193036839365959,0.25,0.2,400
3,35.661740127129605,0.9246398351079294,0.00025072236894629896,0.03178627789020538,0.25,0.2,400
4,32.67120649291863,0.8883791297858714,0.0005327615072019398,0.03345714136958122,0.25,0.2,400
5,34.496733723332845,0.8448883538817751,0.0003283923433627933,0.044818632304668427,0.25,0.2,400
6,33.59093723133624,0.8937268609102235,0.00035801235935650766,0.03568635880947113,0.25,0.2,400
7,33.426393054517945,0.8120178612500768,0.00044975191121920943,0.043805088847875595,0.25,0.2,400
8,33.90027151060199,0.8704056189894307,0.00040389486821368337,0.03593965619802475,0.25,0.2,400
9,34.47523957767671,0.8959048524983343,0.0003518688608892262,0.040730949491262436,0.25,0.2,400
