sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.158748477283822,0.8691954834176342,0.002982017584145069,0.026068545877933502,0.25,1.0,200,True
1,21.84609431629202,0.8134060254587734,0.006529222708195448,0.03147617727518082,0.25,1.0,200,True
2,28.775417528827205,0.9176205408821166,0.001235823961906135,0.019587840884923935,0.25,1.0,200,True
3,29.470569031030198,0.8961984173294303,0.0010430621914565563,0.02638496831059456,0.25,1.0,200,True
4,28.839194848692816,0.9466846133471766,0.0012874609092250466,0.023607881739735603,0.25,1.0,200,True
5,26.542078391510874,0.8968442583940378,0.002050494309514761,0.02785903960466385,0.25,1.0,200,True
6,23.104061725485025,0.8385690991552399,0.004004843533039093,0.037744536995887756,0.25,1.0,200,True
7,34.84522795302381,0.9646748574556335,0.0003244064864702523,0.016049765050411224,0.25,1.0,200,True
8,23.36086633652905,0.8368751609560258,0.004573080688714981,0.027096519246697426,0.25,1.0,200,True
9,18.59199095801188,0.6801819893481283,0.013636586256325245,0.04644409939646721,0.25,1.0,200,True
