sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.313492264432016,0.4364861347553832,0.02877636067569256,0.07491828501224518,0.35,0.4,100,False
1,17.745333235785456,0.608633011782955,0.016785627231001854,0.08641554415225983,0.35,0.4,100,False
2,24.59818750152489,0.6369049876474209,0.003233550116419792,0.04889366403222084,0.35,0.4,100,False
3,26.286745314184255,0.7856678918699014,0.0021711639128625393,0.0663396567106247,0.35,0.4,100,False
4,18.573861176977612,0.5272586025712184,0.013685711659491062,0.08160728961229324,0.35,0.4,100,False
5,19.542446616419785,0.6057057941188713,0.010275943204760551,0.06255511194467545,0.35,0.4,100,False
6,20.433532215548208,0.6277341216098684,0.007406934164464474,0.06557754427194595,0.35,0.4,100,False
7,24.315628230827432,0.6799711536685047,0.003664793213829398,0.058390021324157715,0.35,0.4,100,False
8,18.995865357781064,0.6088771626107398,0.012494214810431004,0.071922667324543,0.35,0.4,100,False
9,19.26353218297699,0.6883043191758582,0.011682924814522266,0.08032721281051636,0.35,0.4,100,False
