sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.76809696648477,0.5022439113798887,0.025916442275047302,0.05975886061787605,0.35,0.6,500,False
1,18.778946826535844,0.7034906165070507,0.013230498880147934,0.06123640760779381,0.35,0.6,500,False
2,25.733921569113217,0.7581234431731089,0.0024894659873098135,0.03467974811792374,0.35,0.6,500,False
3,28.246867721253366,0.8510279184092376,0.0013825484784319997,0.05051212012767792,0.35,0.6,500,False
4,19.805924687505957,0.6415062383462959,0.010305309668183327,0.07019434869289398,0.35,0.6,500,False
5,19.900958138636323,0.6641431645217152,0.009461730718612671,0.04813304543495178,0.35,0.6,500,False
6,19.71631927077666,0.6303788468407965,0.008736949414014816,0.05574249476194382,0.35,0.6,500,False
7,25.917481022743857,0.7687126719493753,0.002534335944801569,0.03908805921673775,0.35,0.6,500,False
8,19.027830261650816,0.63573229529923,0.012402593158185482,0.05803830549120903,0.35,0.6,500,False
9,19.28288684330003,0.745628272972617,0.011630973778665066,0.06733889132738113,0.35,0.6,500,False
