sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.168391154935676,0.41829268359294397,0.029754038900136948,0.07931515574455261,0.7,0.4,100,False
1,17.186702691193577,0.5419312944832537,0.01908976584672928,0.10243362188339233,0.7,0.4,100,False
2,24.00410853159984,0.5557105745103532,0.0037075544241815805,0.06054054945707321,0.7,0.4,100,False
3,25.702973604785655,0.7583481263513129,0.002483532065525651,0.07170843333005905,0.7,0.4,100,False
4,17.886058575857163,0.4534988194591485,0.016034211963415146,0.0912250280380249,0.7,0.4,100,False
5,19.25065528230507,0.5666086065502558,0.010990080423653126,0.06918345391750336,0.7,0.4,100,False
6,20.578211301092857,0.6218210303029802,0.007164247799664736,0.06950083374977112,0.7,0.4,100,False
7,23.420703796772784,0.6148122454765401,0.0045034149661660194,0.06970907002687454,0.7,0.4,100,False
8,18.761341560693467,0.5705900556550445,0.013187466189265251,0.07990197092294693,0.7,0.4,100,False
9,19.202416428283943,0.6505014336112249,0.011848493479192257,0.08642109483480453,0.7,0.4,100,False
