sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.97583030027486,0.8905409631533928,0.002470597857609391,0.023799719288945198,0.07,1.2,200,True
1,21.565781622423764,0.8092013020001129,0.006964545231312513,0.030397480353713036,0.07,1.2,200,True
2,29.127040825153735,0.9211791575988668,0.0011397097259759903,0.01944323256611824,0.07,1.2,200,True
3,29.954630274965698,0.9062394886147865,0.0009330483735539019,0.025349900126457214,0.07,1.2,200,True
4,28.955280413813178,0.9562183393490327,0.0012535031419247389,0.02237732708454132,0.07,1.2,200,True
5,26.904732936086727,0.9086796184805903,0.0018862232100218534,0.02735416404902935,0.07,1.2,200,True
6,23.29896250904881,0.8500700498116953,0.003829088993370533,0.03692016005516052,0.07,1.2,200,True
7,35.273282375876796,0.9719303602773708,0.0002939571568276733,0.014934854581952095,0.07,1.2,200,True
8,23.368856074205517,0.8375324822574954,0.004564675502479076,0.02675408124923706,0.07,1.2,200,True
9,18.512166828959305,0.6821595175929177,0.013889546506106853,0.04575016722083092,0.07,1.2,200,True
