sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,35.31740499816796,0.9714711075965834,0.0002875044592656195,0.013128177262842655,0.05,0.6,500
1,44.899075855344435,0.9951510244386484,3.232684684917331e-05,0.008422080427408218,0.05,0.6,500
2,36.4389885561761,0.9746610854432309,0.00021164084319025278,0.010178694501519203,0.05,0.6,500
3,47.86290472769708,0.9960788245263853,1.5103466466825921e-05,0.007738851010799408,0.05,0.6,500
4,26.73895841118992,0.9086059412512433,0.002088130684569478,0.01575271040201187,0.05,0.6,500
5,38.45377547829302,0.9775587699776832,0.0001320349401794374,0.008444161154329777,0.05,0.6,500
6,43.29907595093331,0.9946132418387199,3.82898906536866e-05,0.009940854273736477,0.05,0.6,500
7,38.98868550094229,0.969985724287444,0.00012495214468799531,0.0077596125192940235,0.05,0.6,500
8,40.6952001924559,0.9878624828668817,8.448419976048172e-05,0.010164310224354267,0.05,0.6,500
9,39.10920181278441,0.988993755296657,0.00012105552013963461,0.014252621680498123,0.05,0.6,500
