sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,29.329907254213644,0.9579196171940788,0.0011412856401875615,0.009378599002957344,0.35,0.9,50,0.001,0.0046415888336127,True
1,27.787779544329375,0.9177038788097855,0.0016622368711978197,0.009426015429198742,0.35,0.9,50,0.001,0.0464158883361277,True
2,36.76240299361213,0.9751780094776852,0.00019645271822810173,0.007151766214519739,0.35,0.9,50,0.001,0.001,True
3,35.20494214658306,0.9564815517803279,0.0002785306132864207,0.005375043489038944,0.35,0.9,50,0.001,0.01,True
4,31.08094024464616,0.9464368388187467,0.0007683506701141596,0.0069707282818853855,0.35,0.9,50,0.001,0.0046415888336127,True
5,36.728016363502334,0.9633816550375262,0.00019645575957838446,0.004783742129802704,0.35,0.9,50,0.001,0.0046415888336127,True
6,31.74446524244441,0.9668879299217948,0.0005477030645124614,0.005485639441758394,0.35,0.9,50,0.001,0.0021544346900318,True
7,40.6484408729871,0.9820863065089727,8.526449528289959e-05,0.0031108283437788486,0.35,0.9,50,0.001,0.01,True
8,31.985970681656276,0.9603638371954393,0.0006276224157772958,0.007390292827039957,0.35,0.9,50,0.001,0.0046415888336127,True
9,19.408707917506447,0.8039928912393876,0.011298843659460545,0.00897741038352251,0.35,0.9,50,0.001,0.0215443469003188,True
10,28.759052594354696,0.970646080017951,0.0013151272432878613,0.011159747838973999,0.35,0.9,50,0.001,0.01,True
11,35.716552178441866,0.9644705681332124,0.0002677383308764547,0.009711366146802902,0.35,0.9,50,0.001,0.1,True
12,26.94967313926171,0.9624706262682244,0.0020047796424478292,0.0077372584491968155,0.35,0.9,50,0.001,0.01,True
13,25.536556240243343,0.92316530034392,0.0027863928116858006,0.009997053071856499,0.35,0.9,50,0.001,0.0215443469003188,True
14,35.371327076604175,0.9789401548381191,0.0002899394021369517,0.006326622329652309,0.35,0.9,50,0.001,0.0021544346900318,True
15,40.82096144666387,0.9723600377362333,8.264123607659712e-05,0.004254231695085764,0.35,0.9,50,0.001,0.01,True
16,41.24762832680902,0.9836137994923951,7.478387851733714e-05,0.004008011426776648,0.35,0.9,50,0.001,0.0464158883361277,True
17,41.286299224267765,0.9811762142907232,7.428679964505136e-05,0.005008413456380367,0.35,0.9,50,0.001,0.0464158883361277,True
18,32.52492689951557,0.9507395320132729,0.0005395692423917353,0.006735159549862146,0.35,0.9,50,0.001,0.01,True
19,29.893231446238573,0.9419477599201065,0.000990734901279211,0.00639920961111784,0.35,0.9,50,0.001,0.0046415888336127,True
20,31.588321720096552,0.9307651418401554,0.0005935615627095103,0.005192948970943689,0.35,0.9,50,0.001,0.01,True
21,42.71888857312966,0.9927651663805801,5.3412048146128654e-05,0.003511326387524605,0.35,0.9,50,0.001,0.0464158883361277,True
22,33.222451938183205,0.9722372929039877,0.00046710611786693335,0.009233416058123112,0.35,0.9,50,0.001,0.0021544346900318,True
23,35.38450891863838,0.9558052874032804,0.00028886779909953475,0.006187823135405779,0.35,0.9,50,0.001,0.0464158883361277,True
24,31.945598910885856,0.9479494253702085,0.0006362845306284726,0.010797448456287384,0.35,0.9,50,0.001,0.001,True
