sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,44.12489893628023,0.9966169761645659,3.78351251129061e-05,0.010393510572612286,0.05,0.6,500
1,43.28507758624308,0.9899951699194647,4.687735781772062e-05,0.007177028805017471,0.05,0.6,500
2,40.090951054120616,0.9956038717268914,9.128580859396607e-05,0.006728493608534336,0.05,0.6,500
3,46.530583424730125,0.9966452022701102,2.0526209482341073e-05,0.006073272321373224,0.05,0.6,500
4,41.918768473580805,0.9975504910552219,6.335438956739381e-05,0.006101218983530998,0.05,0.6,500
5,47.13424064593573,0.9964969934447754,1.7891317838802934e-05,0.006373666226863861,0.05,0.6,500
6,48.512154037002674,0.9977144121477848,1.1528592949616723e-05,0.006346824113279581,0.05,0.6,500
7,45.35203069924003,0.9951229294756249,2.8867505534435622e-05,0.0058843535371124744,0.05,0.6,500
8,44.01818556152045,0.9954679524074275,3.930763705284335e-05,0.007242052815854549,0.05,0.6,500
9,45.63274946689791,0.9960816930844933,2.695441071409732e-05,0.00804106891155243,0.05,0.6,500
