sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,33.27422285993802,0.9245021481161132,0.0004602171538863331,0.02824382856488228,0.05,0.2,500
1,42.06952633751249,0.9834861373846007,6.201807264005765e-05,0.01777418702840805,0.05,0.2,500
2,33.98764933352058,0.9169981661949488,0.00037216319469735026,0.023593423888087273,0.05,0.2,500
3,41.40118662455498,0.9704742609562642,6.687263521598652e-05,0.019223369657993317,0.05,0.2,500
4,25.600476932309135,0.8379182149036196,0.0027139747980982065,0.0264450516551733,0.05,0.2,500
5,35.83887644785713,0.9460324579494226,0.0002410897723166272,0.02026490494608879,0.05,0.2,500
6,39.32920137042266,0.9673400165280568,9.551499533699825e-05,0.022320900112390518,0.05,0.2,500
7,35.559995304734706,0.9224189972299295,0.00027517741546034813,0.019520258530974388,0.05,0.2,500
8,39.7778207444497,0.9676491362729924,0.00010435504373162985,0.020605724304914474,0.05,0.2,500
9,36.13821428568541,0.9654524075972652,0.00023992935894057155,0.027412088587880135,0.05,0.2,500
