sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.111458077598215,0.5117615588115778,0.02394634671509266,0.05788114666938782,0.35,0.8,400,False
1,18.76391120744949,0.6995227672689488,0.01327638328075409,0.058664895594120026,0.35,0.8,400,False
2,26.02492174260228,0.7683660253340523,0.002328124362975359,0.0338190421462059,0.35,0.8,400,False
3,28.094078761824175,0.8541362517115912,0.0014320535119622946,0.04976491257548332,0.35,0.8,400,False
4,19.856409322326353,0.6487043722209754,0.010186209343373775,0.07120248675346375,0.35,0.8,400,False
5,20.00901870377579,0.6678043695010405,0.009229210205376148,0.04899059236049652,0.35,0.8,400,False
6,19.63253302825365,0.6286314405365792,0.008907143026590347,0.05774915963411331,0.35,0.8,400,False
7,25.523735242935594,0.7624010178851592,0.0027748453430831432,0.04066096618771553,0.35,0.8,400,False
8,18.745574721770094,0.6205270803318805,0.013235429301857948,0.05627136304974556,0.35,0.8,400,False
9,19.28964624116936,0.744773717930995,0.011612885631620884,0.06489865481853485,0.35,0.8,400,False
