sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.56005226988398,0.5382111866930631,0.02159632369875908,0.05500779673457146,0.05,1.0,25,False
1,18.21795506794924,0.6875658504371096,0.015054814517498016,0.0544314831495285,0.05,1.0,25,False
2,26.203203241632032,0.7831663602918157,0.0022344880271703005,0.03107115440070629,0.05,1.0,25,False
3,28.285765113414094,0.8728951306293273,0.001370221027173102,0.04637356102466583,0.05,1.0,25,False
4,19.813694766535896,0.6534172314822217,0.010286888107657433,0.06857139617204666,0.05,1.0,25,False
5,20.014968353786813,0.6833578186258601,0.00921657495200634,0.04827365651726723,0.05,1.0,25,False
6,19.74139078408808,0.6221251693580113,0.008686656132340431,0.058226484805345535,0.05,1.0,25,False
7,25.6952555673883,0.7765789536866903,0.002667391439899802,0.04079148545861244,0.05,1.0,25,False
8,18.58441979593502,0.6293269101962455,0.013735786080360413,0.05473735183477402,0.05,1.0,25,False
9,19.464101767701173,0.7675163709366684,0.011155642569065094,0.05960359051823616,0.05,1.0,25,False
