sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,24.339188426249944,0.9025170310176426,0.0036013575736433268,0.0063191731460392475,0.35,0.9,50,0.01,0.0215443469003188,True
1,26.07811238974152,0.8905479821894124,0.0024641077034175396,0.007546070497483015,0.35,0.9,50,0.01,0.0215443469003188,True
2,-272.3531090211677,0.48489735173244103,1.6025414116417755e+27,143056888135680.0,0.35,0.9,50,0.01,0.0001,True
3,27.951689608343408,0.9062116878834696,0.0014797834446653724,0.007487279828637838,0.35,0.9,50,0.01,0.0046415888336127,True
4,28.43550855681525,0.9270985980832448,0.0014128715265542269,0.007511813193559647,0.35,0.9,50,0.01,0.0021544346900318,True
5,27.088508818951563,0.9183594862843015,0.0018080711597576737,0.005366801749914885,0.35,0.9,50,0.01,0.01,True
6,27.520179293449885,0.8687288325022372,0.0014486844884231687,0.004657780285924673,0.35,0.9,50,0.01,0.0021544346900318,True
7,32.71781959385384,0.9483099386357424,0.0005294565344229341,0.004799243528395891,0.35,0.9,50,0.01,0.0021544346900318,True
8,27.843333123409153,0.9028441934485683,0.001629154197871685,0.004052617587149143,0.35,0.9,50,0.01,0.0215443469003188,True
9,19.059424168327652,0.7784280777635304,0.012245101854205132,0.006238719914108515,0.35,0.9,50,0.01,0.0215443469003188,True
