sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,26.737435586501167,0.9067605966968814,0.002073201583698392,0.022053707391023636,0.35,0.9,10,1e-09,0.0215443469003188,True
1,23.553425585019887,0.8598611777763303,0.004406850319355726,0.0302735585719347,0.35,0.9,10,1e-09,0.0215443469003188,True
2,30.853415406058616,0.9473796291555536,0.0007658730610273778,0.0165741965174675,0.35,0.9,10,1e-09,0.0001,True
3,31.121819074271556,0.9178817470829984,0.0007131571182981133,0.02298804000020027,0.35,0.9,10,1e-09,0.0046415888336127,True
4,28.551078947603294,0.9520205371427831,0.0013757693814113736,0.020072098821401596,0.35,0.9,10,1e-09,0.0021544346900318,True
5,29.4093164883011,0.9380009297831263,0.001059582456946373,0.024218417704105377,0.35,0.9,10,1e-09,0.01,True
6,24.974000222887316,0.885831640248059,0.0026037045754492283,0.0320294164121151,0.35,0.9,10,1e-09,0.0021544346900318,True
7,38.24855006657071,0.9771532089871395,0.00014816898328717798,0.011443591676652431,0.35,0.9,10,1e-09,0.0021544346900318,True
8,24.520669997568124,0.8697853429917688,0.0035012932494282722,0.02558758854866028,0.35,0.9,10,1e-09,0.0215443469003188,True
9,18.56182460932612,0.6892462376819541,0.0137316370382905,0.041111841797828674,0.35,0.9,10,1e-09,0.0215443469003188,True
