sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.393615098641742,0.8191377005636067,0.004477376118302345,0.031995151191949844,0.7,0.8,400,True
1,22.32034046882033,0.8248982278278609,0.00585378659889102,0.035880908370018005,0.7,0.8,400,True
2,27.54996164217453,0.8919801012650362,0.0016387103823944926,0.022326966747641563,0.7,0.8,400,True
3,28.64112945884283,0.8767525404033331,0.0012625663075596094,0.0307427030056715,0.7,0.8,400,True
4,28.46097269459883,0.9311293677049156,0.0014046115102246404,0.02730463445186615,0.7,0.8,400,True
5,25.36253882824291,0.8583785513748959,0.0026903729885816574,0.029955139383673668,0.7,0.8,400,True
6,22.552543469152695,0.8148650234628573,0.004547130316495895,0.03995739668607712,0.7,0.8,400,True
7,31.66817114150341,0.9365721139038065,0.0006742100231349468,0.020199311897158623,0.7,0.8,400,True
8,23.24949219082876,0.8310854542240336,0.004691873677074909,0.03002907522022724,0.7,0.8,400,True
9,18.319027007154563,0.6524833535948663,0.014521186240017414,0.05206134170293808,0.7,0.8,400,True
