sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,28.124584719161593,0.9022791280600524,0.0015063524479046464,0.0238217581063509,0.5,0.6,400
1,31.282506141138846,0.9205816204518357,0.0007433961727656424,0.017111264169216156,0.5,0.6,400
2,30.07580309043003,0.9644589806158169,0.0009160474874079227,0.018382610753178596,0.5,0.6,400
3,34.34856420159613,0.9784579162627182,0.00033924286253750324,0.01527863834053278,0.5,0.6,400
4,30.537416058114157,0.9648121033321347,0.000870786898303777,0.01550772413611412,0.5,0.6,400
5,31.48664860622536,0.9559586199982739,0.0006567522068507969,0.014715900644659996,0.5,0.6,400
6,33.33105935232967,0.9812030220640702,0.0003800894191954285,0.014882048591971397,0.5,0.6,400
7,31.56144595292544,0.951959676048704,0.000690983550157398,0.009973941370844841,0.5,0.6,400
8,30.40332983324271,0.9327217465293256,0.0009035714901983738,0.016828374937176704,0.5,0.6,400
9,31.646310561444867,0.9430281587514038,0.0006749533349648118,0.01909966766834259,0.5,0.6,400
