sample_idx,psnr,ssim,mse,post_std_mean,alpha,sigma_used
0,29.843318476792888,0.8975322768438158,2271.594970703125,48.96046829223633,1692.91455078125,0.3201017121279552
1,35.23025577146241,0.9483790559265513,222.43008422851562,26.709760665893555,871.76953125,0.3513171746246186
2,26.10902590172294,0.7326149500939686,6199.3486328125,38.769283294677734,683.2251586914062,1.0757508445848614
