sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.190423962284456,0.5132236255810694,0.023514876142144203,0.05458458140492439,0.5,1.2,25,False
1,17.823239329811695,0.6556800264670894,0.016487201675772667,0.05505938455462456,0.5,1.2,25,False
2,25.626456038187563,0.7675902581567899,0.0025518357288092375,0.031975097954273224,0.5,1.2,25,False
3,27.939264786339407,0.860394642553297,0.0014840230578556657,0.048234786838293076,0.5,1.2,25,False
4,19.239417161272417,0.6352509649501414,0.011741180904209614,0.06977399438619614,0.5,1.2,25,False
5,19.61885515560647,0.651568277139011,0.010096733458340168,0.049100060015916824,0.5,1.2,25,False
6,20.254159353916368,0.646319343936736,0.007719262037426233,0.06021026894450188,0.5,1.2,25,False
7,25.748703907757555,0.7729259194268954,0.0026347648818045855,0.04024352505803108,0.5,1.2,25,False
8,18.543057665108332,0.6123137673035348,0.013867231085896492,0.05521745979785919,0.5,1.2,25,False
9,19.385217702267834,0.7436679577444953,0.011360122822225094,0.0638083666563034,0.5,1.2,25,False
