sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,22.10898560343359,0.8508817003683969,0.006018475629389286,0.02119142934679985,0.35,0.2,50,True
1,22.432469582708052,0.8527283243363064,0.00570458360016346,0.03310645371675491,0.35,0.2,50,True
2,29.10335182411068,0.9342423406904832,0.0011459433007985353,0.014232896268367767,0.35,0.2,50,True
3,29.922765186182595,0.909060960012739,0.0009399193804711103,0.025212762877345085,0.35,0.2,50,True
4,28.507554017223264,0.9510384168172153,0.0013896265299990773,0.020207779482007027,0.35,0.2,50,True
5,23.727516877772544,0.8701574832640234,0.003920258488506079,0.027592405676841736,0.35,0.2,50,True
6,22.66217638582116,0.8482455919696207,0.0044337790459394455,0.03284410759806633,0.35,0.2,50,True
7,29.20994284798903,0.9576133078711936,0.001187457237392664,0.014190266840159893,0.35,0.2,50,True
8,22.584696739551337,0.8444967115538433,0.005467966664582491,0.03096945583820343,0.35,0.2,50,True
9,18.60625251490521,0.7019319571780523,0.013591879978775978,0.045747604221105576,0.35,0.2,50,True
