sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.99564509894614,0.8906793484761754,0.0024593512061983347,0.023791855201125145,0.07,1.4,50,True
1,21.56900196082718,0.8106086967480287,0.00695938291028142,0.03079579398036003,0.07,1.4,50,True
2,29.037577802646915,0.9196988294904012,0.0011634307447820902,0.020414989441633224,0.07,1.4,50,True
3,29.64673446974423,0.9053579325104368,0.0010015984298661351,0.02521098218858242,0.07,1.4,50,True
4,29.01743102013086,0.9584520425113116,0.0012356925290077925,0.02247491478919983,0.07,1.4,50,True
5,26.87058306806119,0.9097943232906309,0.001901113661006093,0.02749837003648281,0.07,1.4,50,True
6,23.408670243077676,0.8533929383966294,0.0037335739471018314,0.03758891671895981,0.07,1.4,50,True
7,35.07276287451313,0.9720966097494151,0.00030784777482040226,0.014904359355568886,0.07,1.4,50,True
8,23.50578837402263,0.8405026478793927,0.004422997124493122,0.027480479329824448,0.07,1.4,50,True
9,18.36694011735516,0.6755387880885361,0.01436186209321022,0.04673447832465172,0.07,1.4,50,True
