sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,34.30538576690007,0.9558610480655488,0.0003629497659858316,0.019729290157556534,0.05,0.4,500
1,43.846474729865406,0.9923976801866349,4.119300137972459e-05,0.012574071995913982,0.05,0.4,500
2,35.09172403632867,0.9539266681323603,0.0002886196889448911,0.016260599717497826,0.05,0.4,500
3,44.98628490893363,0.9899040735850516,2.929130096163135e-05,0.01317562535405159,0.05,0.4,500
4,26.071275431457586,0.8757471736237961,0.0024351514875888824,0.021553080528974533,0.05,0.4,500
5,37.02863389129844,0.9661243703635362,0.0001833171263569966,0.014053573831915855,0.05,0.4,500
6,41.76707790372057,0.9874969943050753,5.448587398859672e-05,0.015434086322784424,0.05,0.4,500
7,37.27323862836507,0.9530007780997622,0.0001854763104347512,0.013390826061367989,0.05,0.4,500
8,41.066887981846946,0.983901038796663,7.755443948553875e-05,0.01477617584168911,0.05,0.4,500
9,37.62606636866574,0.9826809548156795,0.00017033274343702942,0.02035282552242279,0.05,0.4,500
