sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,-173.4843332900451,5.84685696656266e-19,2.181817444765532e+17,1969137920.0,0.05,0.8,100
1,-168.85314377581128,1.993703830664626e-18,7.669822030191002e+16,2157691648.0,0.05,0.8,100
2,-165.8243768878109,-1.8369698673051667e-18,3.563986410799104e+16,886061952.0,0.05,0.8,100
3,-168.4866052555657,-5.513556306471732e-18,6.516698473142682e+16,2231974912.0,0.05,0.8,100
4,-168.22131587816767,-3.330302312557325e-18,6.543123688928051e+16,2124277632.0,0.05,0.8,100
5,-168.56495427094185,3.8997740226231804e-17,6.646022944902349e+16,1518958720.0,0.05,0.8,100
6,-166.29093760016588,8.155035819461524e-18,3.4840587874074624e+16,1645003136.0,0.05,0.8,100
7,-160.57134176767482,1.498377990776193e-17,1.1291365941968896e+16,738663424.0,0.05,0.8,100
8,-170.4556030676747,-1.018163041194015e-19,1.1011736083208602e+17,2056887168.0,0.05,0.8,100
9,-167.1234705307632,3.2342423767796764e-17,5.084542057788211e+16,2556120832.0,0.05,0.8,100
