sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,25.252172382192114,0.5415897667933,0.0029185547027736902,0.09721275418996811,0.25,0.2,200
1,29.625855113272173,0.7363012888640842,0.0010886427480727434,0.07294349372386932,0.25,0.2,200
2,25.947250443858877,0.4523652874779579,0.002370136324316263,0.08302914351224899,0.25,0.2,200
3,28.033788043123813,0.6049261918177077,0.001452072523534298,0.08114037662744522,0.25,0.2,200
4,21.210740387724787,0.47248986066326615,0.007457262836396694,0.08269645273685455,0.25,0.2,200
5,26.672678796264947,0.5940232124925429,0.0019897501915693283,0.08270088583230972,0.25,0.2,200
6,26.431588516217225,0.552427811249687,0.0018613708671182394,0.08680583536624908,0.25,0.2,200
7,26.08664252974776,0.5092788880659216,0.0024375193752348423,0.08085355907678604,0.25,0.2,200
8,29.020622314721205,0.6604248038353735,0.0012423194712027907,0.0764395147562027,0.25,0.2,200
9,27.120356515942387,0.6612883591755333,0.001913679065182805,0.0873207375407219,0.25,0.2,200
