sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,33.21614041132082,0.9597440936417156,0.0004664134175982326,0.012373492121696472,0.25,1.0,500
1,39.10382092664975,0.9848860350617191,0.00012276903726160526,0.011436437256634235,0.25,1.0,500
2,35.11127535166866,0.9592155399121982,0.00028732328792102635,0.010985205881297588,0.25,1.0,500
3,40.99932551742428,0.9898447264581764,7.335582631640136e-05,0.008448072709143162,0.25,1.0,500
4,26.26536554334494,0.9131067123137206,0.0023287180811166763,0.013688229024410248,0.25,1.0,500
5,38.6615635799549,0.9835939231502628,0.00012586645607370883,0.008718098513782024,0.25,1.0,500
6,38.50367850085949,0.9890504525695669,0.00011551113129826263,0.01102985069155693,0.25,1.0,500
7,37.972001745313555,0.9536206126866633,0.00015791090845596045,0.007553232833743095,0.25,1.0,500
8,33.830033207061064,0.9676249470442564,0.00041048016282729805,0.011114113964140415,0.25,1.0,500
9,36.69794791091997,0.9724483092933494,0.00021091623057145625,0.015639934688806534,0.25,1.0,500
