sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.069106619876855,0.8311079565282891,0.0038324317429214716,0.03201589733362198,0.35,1.2,500,True
1,21.664369055791965,0.8041059407025914,0.006808226928114891,0.0343266986310482,0.35,1.2,500,True
2,27.36874302407511,0.8940688086905727,0.0017085355939343572,0.023866215720772743,0.35,1.2,500,True
3,28.415054703841097,0.8778792032832466,0.0013300307327881455,0.029012121260166168,0.35,1.2,500,True
4,28.19762801734765,0.9411095932156801,0.0014924188144505024,0.0278807133436203,0.35,1.2,500,True
5,25.998908900214296,0.8774313778208974,0.0023236756678670645,0.029978904873132706,0.35,1.2,500,True
6,22.782756811334387,0.8250576221194648,0.0043123699724674225,0.041034188121557236,0.35,1.2,500,True
7,32.23982953361337,0.9504405725266788,0.0005910569452680647,0.019527137279510498,0.35,1.2,500,True
8,23.521484288708486,0.8298277090431189,0.004407040774822235,0.029743652790784836,0.35,1.2,500,True
9,18.256137741261483,0.6411861105467255,0.014732994139194489,0.052855901420116425,0.35,1.2,500,True
