sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,43.22596006833645,0.9954549695285358,4.65360026282724e-05,0.007401059847325087,0.05,1.0,200
1,42.871157949986085,0.9891126553371349,5.156500992598012e-05,0.006029426120221615,0.05,1.0,200
2,39.49849739280965,0.9957695142341965,0.00010462816135259345,0.00510679604485631,0.05,1.0,200
3,45.681441783434444,0.9957865048642006,2.495875560271088e-05,0.003968118689954281,0.05,1.0,200
4,41.16141716694291,0.9960826562162031,7.542438834207132e-05,0.004014312755316496,0.05,1.0,200
5,46.3443634613604,0.9958782567881947,2.1460016796481796e-05,0.003746399190276861,0.05,1.0,200
6,46.25114344118138,0.9971256577808667,1.940338006534148e-05,0.004350596107542515,0.05,1.0,200
7,42.487694489449495,0.9925076995041102,5.58268184249755e-05,0.0033039746340364218,0.05,1.0,200
8,42.53785261806742,0.9944291007315781,5.527264147531241e-05,0.005581826902925968,0.05,1.0,200
9,45.56036225513211,0.9962908654820686,2.740744639595505e-05,0.005810024682432413,0.05,1.0,200
