sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.719333012058708,0.4863136795471175,0.026209082454442978,0.06422611325979233,0.07,0.4,500,False
1,18.68628168792448,0.7037546451364092,0.013515830039978027,0.06364118307828903,0.07,0.4,500,False
2,25.77898009152694,0.7491588695282938,0.0024637712631374598,0.034998632967472076,0.07,0.4,500,False
3,27.713180080214283,0.846282270461148,0.0015633243601769209,0.05305914953351021,0.07,0.4,500,False
4,19.800366478056553,0.6377498523207654,0.010318506509065628,0.06924189627170563,0.07,0.4,500,False
5,20.081612094462812,0.678909433054953,0.009076223708689213,0.04875969514250755,0.07,0.4,500,False
6,19.760744061040246,0.6261899066399119,0.008648032322525978,0.054846376180648804,0.07,0.4,500,False
7,26.42378916737746,0.7837643977023961,0.0022554509341716766,0.040071845054626465,0.07,0.4,500,False
8,19.266703573095924,0.6629864047608824,0.011738838627934456,0.06043342128396034,0.07,0.4,500,False
9,19.364378826160994,0.7605095002585777,0.01141476258635521,0.06855642050504684,0.07,0.4,500,False
