sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,30.314355173442962,0.9627002072977084,0.000909807626157999,0.0035548973828554153,0.07,0.9,1,9.999999999999999e-06,0.01,True
1,26.66900645327398,0.9329595669899309,0.002150652464479208,0.002859794069081545,0.07,0.9,1,9.999999999999999e-06,0.2154434690031882,True
2,37.80513248276331,0.9830601836321154,0.00015452013758476824,0.0030609206296503544,0.07,0.9,1,9.999999999999999e-06,0.0046415888336127,True
3,34.52536317239654,0.9489696557711429,0.00032570978510193527,0.0018376167863607407,0.07,0.9,1,9.999999999999999e-06,0.0021544346900318,True
4,29.917588617998838,0.9658749318836397,0.0010043720249086618,0.0030597420409321785,0.07,0.9,1,9.999999999999999e-06,0.0464158883361277,True
5,34.263457924254226,0.953829571918053,0.00034651384339667857,0.0019084163941442966,0.07,0.9,1,9.999999999999999e-06,0.01,True
6,31.73086061215406,0.9793569971379604,0.0005494215292856097,0.0022073984146118164,0.07,0.9,1,9.999999999999999e-06,0.0046415888336127,True
7,35.999325157102774,0.9780650987713698,0.00024870227207429707,0.0015023606829345226,0.07,0.9,1,9.999999999999999e-06,0.1,True
8,33.400423040977714,0.9741998349150145,0.00045316171599552035,0.0033282716758549213,0.07,0.9,1,9.999999999999999e-06,0.0215443469003188,True
9,19.3860317216022,0.7869701148304532,0.011357994750142097,0.003623498836532235,0.07,0.9,1,9.999999999999999e-06,0.1,True
10,21.40021822318266,0.8602405905633947,0.007158981170505285,0.0037154878955334425,0.07,0.9,1,9.999999999999999e-06,0.1,True
11,35.89892488187305,0.9848586364550241,0.0002567280316725373,0.002240206114947796,0.07,0.9,1,9.999999999999999e-06,0.4641588833612777,True
12,32.353156912926806,0.9787957587570598,0.000577721162699163,0.0024191285483539104,0.07,0.9,1,9.999999999999999e-06,0.1,True
13,26.722614054379843,0.9492116855309413,0.0021204915829002857,0.008104297332465649,0.07,0.9,1,9.999999999999999e-06,0.2154434690031882,True
14,39.736407000755264,0.9890189702296773,0.00010612048208713531,0.003784012980759144,0.07,0.9,1,9.999999999999999e-06,0.001,True
15,37.36487852625616,0.9650638528375802,0.0001831492263590917,0.0018593844724819064,0.07,0.9,1,9.999999999999999e-06,0.1,True
16,37.501030104094006,0.9926127999467377,0.00017720165487844497,0.0018139712046831846,0.07,0.9,1,9.999999999999999e-06,0.2154434690031882,True
17,40.02603152839227,0.9894156442461122,9.929751831805333e-05,0.0031019020825624466,0.07,0.9,1,9.999999999999999e-06,0.2154434690031882,True
18,33.00450947916804,0.9670300766964077,0.0004831577534787357,0.0022523244842886925,0.07,0.9,1,9.999999999999999e-06,0.1,True
19,29.312443051078546,0.9266823657833508,0.0011324950028210878,0.002766974503174424,0.07,0.9,1,9.999999999999999e-06,0.0215443469003188,True
20,32.165771277760456,0.9470043806886584,0.0005196618149057031,0.002156259259209037,0.07,0.9,1,9.999999999999999e-06,0.1,True
21,41.41889233413415,0.9970682875567546,7.205081055872142e-05,0.00199146312661469,0.07,0.9,1,9.999999999999999e-06,0.2154434690031882,True
22,-94.00735857254352,0.36304462750513267,2468292352.0,68945.5078125,0.07,0.9,1,9.999999999999999e-06,0.0001,True
23,36.90403520264687,0.9782030902595343,0.00020358535402920097,0.005209160968661308,0.07,0.9,1,9.999999999999999e-06,0.0004641588833612,True
24,35.76950342364214,0.9670400600053823,0.0002637915895320475,0.004257820546627045,0.07,0.9,1,9.999999999999999e-06,0.01,True
