sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.61663368359068,0.8216270495111238,0.004253257531672716,0.03394300118088722,0.7,1.2,200,True
1,22.036041300538834,0.8148102414620304,0.006249809637665749,0.03560492768883705,0.7,1.2,200,True
2,26.94342350619413,0.888230931896068,0.0018843257566913962,0.025121178478002548,0.7,1.2,200,True
3,28.1474415668464,0.8718299259296893,0.0014145651366561651,0.030039731413125992,0.7,1.2,200,True
4,28.306273718460467,0.9386502517112392,0.0014555467059835792,0.02870042249560356,0.7,1.2,200,True
5,25.854811893519187,0.8704129056649434,0.002402067417278886,0.03040747344493866,0.7,1.2,200,True
6,22.815631556015052,0.8233737377783258,0.004279850050806999,0.0421391986310482,0.7,1.2,200,True
7,31.834548351300743,0.9452135121397928,0.0006488696672022343,0.020052647218108177,0.7,1.2,200,True
8,23.502445973467655,0.8316136559652179,0.004426402971148491,0.03050563484430313,0.7,1.2,200,True
9,18.235782492979165,0.6334026545752005,0.014802208170294762,0.05437135323882103,0.7,1.2,200,True
