sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,18.153212413627795,0.24711336416292715,0.014964555390179157,0.2228410392999649,0.5,0.2,100
1,21.554227008891807,0.4216242794223659,0.006983099039644003,0.1651039868593216,0.5,0.2,100
2,19.292925839016903,0.1395099688354293,0.010969978757202625,0.19300946593284607,0.5,0.2,100
3,19.76765063922027,0.24884673317745848,0.009740966372191906,0.18614093959331512,0.5,0.2,100
4,17.29043372870322,0.19624972215924844,0.018391203135252,0.17958641052246094,0.5,0.2,100
5,19.285011445406614,0.24434609802537902,0.01090348232537508,0.18762275576591492,0.5,0.2,100
6,18.351409999935523,0.20143007768946056,0.01196329202502966,0.20102858543395996,0.5,0.2,100
7,18.523328524725578,0.16771838684427018,0.01390847284346819,0.20182864367961884,0.5,0.2,100
8,20.76164396350654,0.3265285834338361,0.008320149034261703,0.17275495827198029,0.5,0.2,100
9,19.728945709904124,0.32686065690672966,0.010495671071112156,0.18700987100601196,0.5,0.2,100
