sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,31.76999397248203,0.9472991436839073,0.0006507072830572724,0.01568153128027916,0.5,0.8,500
1,36.84148832977543,0.9791037302514225,0.00020669122750405222,0.015296024270355701,0.5,0.8,500
2,32.746874867642475,0.9249066557000911,0.0004952344461344182,0.013270941562950611,0.5,0.8,500
3,37.89450258363311,0.9782672596266887,0.00014993979129940271,0.011172672733664513,0.5,0.8,500
4,24.843145026781805,0.8860840606770124,0.0032310152892023325,0.017298514023423195,0.5,0.8,500
5,36.15091016144043,0.972849492933236,0.00022437548614107072,0.011399458162486553,0.5,0.8,500
6,36.71768770073125,0.9858850888115949,0.00017427012789994478,0.013443399220705032,0.5,0.8,500
7,35.83702844311346,0.9265013451969599,0.0002581721928436309,0.010190394707024097,0.5,0.8,500
8,33.71693695266027,0.9694011265679163,0.0004213100182823837,0.013464155606925488,0.5,0.8,500
9,34.361640929237595,0.9621389149250876,0.00036119413562119007,0.020493142306804657,0.5,0.8,500
