sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,32.480502147797,0.8071748701793608,0.0005525032756850123,0.0518571138381958,0.25,0.2,200
1,30.414546454039968,0.7607405053424505,0.0009078544680960476,0.0545155331492424,0.25,0.2,200
2,32.11424366546783,0.8225982742512866,0.0005728936521336436,0.04346012324094772,0.25,0.2,200
3,33.0626360759097,0.8388488349976677,0.00045614561531692743,0.04839931055903435,0.25,0.2,200
4,31.95449109030975,0.8359982517573855,0.0006283540278673172,0.042343247681856155,0.25,0.2,200
5,32.22057697860225,0.7680849740618092,0.0005546368192881346,0.05837375670671463,0.25,0.2,200
6,31.23667214380103,0.7772877772274533,0.000615636701695621,0.05214094743132591,0.25,0.2,200
7,31.89320581689165,0.7202168683972213,0.0006401647115126252,0.05955323204398155,0.25,0.2,200
8,33.096716970168316,0.8145197646306026,0.0004859860346186906,0.04918259009718895,0.25,0.2,200
9,33.54885948777873,0.8535999597210756,0.00043553076102398336,0.05415264144539833,0.25,0.2,200
